2, -7.52231858774439e-9
3, -6.61867518861645e-9
4, -5.785000296725619e-9
5, -5.036183156847052e-9
6, -4.377442019198508e-9
7, -3.80049152347493e-9
8, -3.2979135900509005e-9
9, -2.8626756782160304e-9
10, -2.4835512836899676e-9
11, -2.152971476773299e-9
12, -1.8661134468645836e-9
13, -1.6157739131673057e-9
14, -1.3952073794239962e-9
15, -1.2012081027616596e-9
16, -1.0314670550934923e-9
17, -8.818973401525705e-10
18, -7.479645150542032e-10
19, -6.270483781159353e-10
20, -5.18485899849894e-10
21, -4.2182271440502547e-10
22, -3.356299644944608e-10
23, -2.5779078778694667e-10
24, -1.8650851650767358e-10
25, -1.2083753647432717e-10
26, -6.05615657577116e-11
27, -5.647876097507209e-12
28, 4.42153169139208e-11
29, 8.961675742303478e-11
30, 1.3128965304148892e-10
31, 1.6987503289182813e-10
32, 2.0576338194566697e-10
33, 2.3932169723892517e-10
34, 2.704251543827594e-10
35, 2.995088366339541e-10
36, 3.2667299626482034e-10
37, 3.514198928904551e-10
38, 3.749842779952517e-10
39, 3.9741398024607447e-10
40, 4.186545601779119e-10
41, 4.387430143716586e-10
42, 4.5759894399644624e-10
43, 4.750566060886915e-10
44, 4.913890899897285e-10
45, 5.063505383685635e-10
46, 5.203598029961314e-10
47, 5.3313317994263e-10
48, 5.451536833819552e-10
49, 5.563654968906808e-10
50, 5.669412565280718e-10
51, 5.770855396527509e-10
52, 5.864794862528739e-10
53, 5.957961183805473e-10
54, 6.044305630197107e-10
55, 6.127457342766414e-10
56, 6.207530187811403e-10
57, 6.283316685123213e-10
58, 6.355229430137611e-10
59, 6.424764352681191e-10
60, 6.489207018573449e-10
61, 6.552144820715911e-10
62, 6.605878527373227e-10
63, 6.655973401893909e-10
64, 6.702467027790763e-10
65, 6.742820382372547e-10
66, 6.780925813805037e-10
67, 6.813606413313618e-10
68, 6.84176450176535e-10
69, 6.867192934519209e-10
70, 6.889645255938693e-10
71, 6.908617912786734e-10
72, 6.924264467964728e-10
73, 6.936581689243429e-10
74, 6.94753927672007e-10
75, 6.956840001459892e-10
76, 6.965462930088667e-10
77, 6.971970294947423e-10
78, 6.977440208158898e-10
79, 6.981343126643089e-10
80, 6.985097928638009e-10
81, 6.988071994755217e-10
82, 6.990427590321626e-10
83, 6.991789015291829e-10
84, 6.992304042525927e-10
85, 6.991968244179031e-10
86, 6.991000156694259e-10
87, 6.988228811049445e-10
88, 6.98425171578797e-10
89, 6.978898207954534e-10
90, 6.971663390409255e-10
91, 6.963218647903408e-10
92, 6.953126303659293e-10
93, 6.941335336206364e-10
94, 6.928007559269004e-10
95, 6.913139742817364e-10
96, 6.896629134280322e-10
97, 6.878604634921621e-10
98, 6.859070316598337e-10
99, 6.838226057910267e-10
100, 6.816074349646236e-10
110, 6.541698095674898e-10
120, 6.214968399324091e-10
130, 5.873635452771675e-10
140, 5.540944080860024e-10
150, 5.227652075979366e-10
160, 4.93257452654549e-10
170, 4.6515911344061727e-10
180, 4.385806231168028e-10
190, 4.1425879490339237e-10
200, 3.9299188796924316e-10
210, 3.7507427538314706e-10
220, 3.601935111583699e-10
230, 3.477071626856907e-10
240, 3.369643142414359e-10
250, 3.2744723586011567e-10
260, 3.187599965003126e-10
270, 3.105630091341593e-10
280, 3.025577862162462e-10
290, 2.9450059599423044e-10
300, 2.8622603269772725e-10
310, 2.7765058600017064e-10
320, 2.6875615144506553e-10
330, 2.5955818358962646e-10
340, 2.5008915422520124e-10
350, 2.4039142606141037e-10
360, 2.3052390730594806e-10
370, 2.205723830376638e-10
380, 2.106583015181554e-10
390, 2.0093411029964455e-10
400, 1.915719910095061e-10
410, 1.8274220726123723e-10
420, 1.7459473847159624e-10
430, 1.6723965132224477e-10
440, 1.607340064559473e-10
450, 1.5508072006334924e-10
460, 1.502300301854905e-10
470, 1.4608892538208615e-10
480, 1.4253569449003822e-10
490, 1.3943235037639197e-10
500, 1.3663908388643523e-10
