2	7.7563581142712e-9
3	2.4931670355920923e-9
4	1.0580079523524937e-9
5	5.300832182469777e-10
6	2.9666678694033433e-10
7	1.7970823208520985e-10
8	1.1553625582850847e-10
9	7.780519502422772e-11
10	5.438241280467297e-11
11	3.9189039273850114e-11
12	2.896923634824383e-11
13	2.188300876016132e-11
14	1.6840175891787113e-11
15	1.3170257431606589e-11
16	1.0447039267970701e-11
17	8.39134380299989e-12
18	6.815742711042828e-12
19	5.591653824566095e-12
20	4.628999298079878e-12
21	3.863557597117694e-12
22	3.2488032767308826e-12
23	2.7505670592326055e-12
24	2.3433786329374354e-12
25	2.008028584515064e-12
26	1.7298878385091102e-12
27	1.4976726295102596e-12
28	1.3026245307641456e-12
29	1.1378614740279335e-12
30	9.9794332782385e-13
31	8.785375559292784e-13
32	7.761583910858875e-13
33	6.880013178122471e-13
34	6.117759826057437e-13
35	5.456114455161128e-13
36	4.879719734302393e-13
37	4.3758516948361176e-13
38	3.933908368402057e-13
39	3.5451177593536057e-13
40	3.2020629594123016e-13
41	2.8984877534238807e-13
42	2.62915473836362e-13
43	2.389589279778479e-13
44	2.175973264284869e-13
45	1.9850472426746098e-13
46	1.8140258370545873e-13
47	1.6605152572493864e-13
48	1.522432767715257e-13
49	1.3979745101366691e-13
50	1.2855872205025183e-13
51	1.183927458675035e-13
52	1.091807260107445e-13
53	1.0081842167418203e-13
54	9.32149671491907e-14
55	8.62911642049798e-14
56	7.997687249012232e-14
57	7.420988581077045e-14
58	6.893559920442824e-14
59	6.410493842806788e-14
60	5.967470075627504e-14
61	5.56067270524843e-14
62	5.186688196796893e-14
63	4.842469221664921e-14
64	4.5252418871522253e-14
65	4.232579235994902e-14
66	3.9622854720707655e-14
67	3.712384350361619e-14
68	3.4811009900518354e-14
69	3.2668251892095706e-14
70	3.0681280851455445e-14
71	2.883701693795133e-14
72	2.7123550417393746e-14
73	2.5530139146680437e-14
74	2.4047143816049548e-14
75	2.266580038510138e-14
76	2.1378019006219344e-14
77	2.017647830078911e-14
78	1.9054516968544802e-14
79	1.8006042802104292e-14
80	1.7025623249910633e-14
81	1.6108072683297186e-14
82	1.5248737985973613e-14
83	1.444337410261228e-14
84	1.3688092726810238e-14
85	1.2979334765618752e-14
86	1.2313785943428661e-14
87	1.1688366730393452e-14
88	1.1100330187125724e-14
89	1.054709995877625e-14
90	1.0026277539005135e-14
91	9.535752284309396e-15
92	9.073463163293435e-15
93	8.637486231831669e-15
94	8.226133265730297e-15
95	7.837819773994758e-15
96	7.471066632944068e-15
97	7.12448253304281e-15
98	6.796798907311074e-15
99	6.4868160276656374e-15
100	6.193440459984352e-15
101	5.915646292382169e-15
102	5.652498849497868e-15
103	5.403112969202728e-15
104	5.166656251321278e-15
105	4.9423382812686225e-15
106	4.729451726207394e-15
107	4.527337966314344e-15
108	4.335368056845094e-15
109	4.15296125641893e-15
110	3.979566408081402e-15
111	3.8146760077208616e-15
112	3.657800043579451e-15
113	3.508482260682945e-15
114	3.3663283846256933e-15
115	3.2309481704534425e-15
116	3.101950227055223e-15
117	2.9790023465334743e-15
118	2.8617722082158616e-15
119	2.7499531528027643e-15
120	2.643259573679271e-15
121	2.541425788778733e-15
122	2.444194078929115e-15
123	2.351338323183493e-15
124	2.2626202402873186e-15
125	2.1778272821992817e-15
126	2.096763937102633e-15
127	2.0192391227865354e-15
128	1.9450752584029705e-15
129	1.8741095211161606e-15
130	1.806187398743336e-15
131	1.7411574193951974e-15
132	1.6788706358725925e-15
133	1.619194380405894e-15
134	1.562011744425043e-15
135	1.5071990710837094e-15
136	1.4546406268891738e-15
137	1.4042343630688913e-15
138	1.355876270087447e-15
139	1.3094771474760995e-15
140	1.264943379405414e-15
141	1.2221876572523291e-15
142	1.1811227392195774e-15
143	1.141674194027679e-15
144	1.1037741043541596e-15
145	1.0673555712406444e-15
146	1.0323464249094849e-15
147	9.986845937014078e-16
148	9.663122415088642e-16
149	9.351708223059659e-16
150	9.052070753200161e-16
151	8.763711111117757e-16
152	8.486128339990017e-16
153	8.21886638670012e-16
154	7.961483246650125e-16
155	7.713563001063732e-16
156	7.474739898584176e-16
157	7.244600188966921e-16
158	7.022774129437675e-16
159	6.808914771731203e-16
160	6.602694899257531e-16
161	6.403794523561274e-16
162	6.21196040529661e-16
163	6.026871260318701e-16
164	5.848261768257804e-16
165	5.67588769870818e-16
166	5.50947261083305e-16
167	5.348779437532505e-16
168	5.19358604369772e-16
169	5.043691606063979e-16
170	4.898884341088674e-16
171	4.758957062730131e-16
172	4.623724604533682e-16
173	4.493009322717102e-16
174	4.3666456147937506e-16
175	4.2444502112573743e-16
176	4.126275409750754e-16
177	4.011970493772838e-16
178	3.901393540739103e-16
179	3.7944014107745096e-16
180	3.6908433105251926e-16
181	3.590597746759256e-16
182	3.493555706142606e-16
183	3.399607045560033e-16
184	3.3086368494894196e-16
185	3.2205354489729064e-16
186	3.1351931903803776e-16
187	3.052489858057169e-16
188	2.9723516962776386e-16
189	2.894690949135135e-16
190	2.819416958685577e-16
191	2.746444111520819e-16
192	2.675701247874157e-16
193	2.607103806841737e-16
194	2.540567313901703e-16
195	2.476024374919427e-16
196	2.4134064796328423e-16
197	2.3526570353424847e-16
198	2.2937124472907192e-16
199	2.236508270283354e-16
200	2.1809824511857714e-16
201	2.127063786939339e-16
202	2.07471213818242e-16
203	2.0238846978102294e-16
204	1.9745201673044421e-16
205	1.9265706223840292e-16
206	1.879994935127546e-16
207	1.8347448818093269e-16
208	1.7907783902047456e-16
209	1.7480523904223593e-16
210	1.706520873742654e-16
211	1.6661483631629876e-16
212	1.6269010631313852e-16
213	1.5887401507167284e-16
214	1.5516308295910095e-16
215	1.5155421762669678e-16
216	1.480444628565208e-16
217	1.446305229652856e-16
218	1.4130939478832338e-16
219	1.3807798462454975e-16
220	1.3493308671145177e-16
221	1.3187243980231845e-16
222	1.2889345103334951e-16
223	1.2599334809936058e-16
224	1.2317031326539008e-16
225	1.2042187079227653e-16
226	1.1774567698945268e-16
227	1.1513945880563085e-16
228	1.1260138149861673e-16
229	1.1012879953209691e-16
230	1.0771977017839911e-16
231	1.0537257276710473e-16
232	1.0308565818363009e-16
233	1.008578099097649e-16
234	9.868648202930336e-17
235	9.65700954008165e-17
236	9.45071873691567e-17
237	9.249595548866246e-17
238	9.053503518990038e-17
239	8.862261507013954e-17
240	8.675761644112552e-17
241	8.493907913464537e-17
242	8.316551929352208e-17
243	8.143577934239447e-17
244	7.97484263744315e-17
245	7.810201085639335e-17
246	7.649548991099887e-17
247	7.492772754450173e-17
248	7.339777980953956e-17
249	7.190445605460696e-17
250	7.044690106451741e-17
251	6.902407759081635e-17
252	6.763504686655482e-17
253	6.627880764965278e-17
254	6.495477248437778e-17
255	6.366191080090815e-17
256	6.239922700087231e-17
257	6.116594602195846e-17
258	5.996125335433982e-17
259	5.878451432397676e-17
260	5.763474449032321e-17
261	5.651152596544229e-17
262	5.541405854985409e-17
263	5.434149664425027e-17
264	5.329322479489551e-17
265	5.226878371660735e-17
266	5.126757394073897e-17
267	5.028903284606191e-17
268	4.933256992888357e-17
269	4.839731766366492e-17
270	4.748276207837588e-17
271	4.6588426373635534e-17
272	4.571380931705112e-17
273	4.485851263451808e-17
274	4.402207520585265e-17
275	4.3203944692802806e-17
276	4.240364168088674e-17
277	4.162095660104597e-17
278	4.0855277375915785e-17
279	4.0105969959272096e-17
280	3.937263834117867e-17
281	3.865511844464773e-17
282	3.7952910638682157e-17
283	3.726566571987857e-17
284	3.6592978567579207e-17
285	3.59344924019816e-17
286	3.528998959062757e-17
287	3.465908158604296e-17
288	3.404158111363667e-17
289	3.3436943837141325e-17
290	3.2844812501996506e-17
291	3.226490165130022e-17
292	3.169693838202999e-17
293	3.1140698583010876e-17
294	3.059584323020845e-17
295	3.0062294455508995e-17
296	2.953960924861671e-17
297	2.9027534752348163e-17
298	2.8525947483847587e-17
299	2.8034533578058644e-17
300	2.755294576777067e-17
301	2.708101853195252e-17
302	2.6618571665410523e-17
303	2.6165423977081645e-17
304	2.5721359829575554e-17
305	2.5286119480587297e-17
306	2.485945002360304e-17
307	2.444118321275526e-17
308	2.4031116407336294e-17
309	2.3629104125734717e-17
310	2.3234934564413465e-17
311	2.2848462443885474e-17
312	2.2469512732607384e-17
313	2.2097911001010878e-17
314	2.173355575365515e-17
315	2.1376231433485986e-17
316	2.102578706633113e-17
317	2.0682079296938028e-17
318	2.034495235893719e-17
319	2.0014239330971656e-17
320	1.9689741319844706e-17
321	1.9371382422337567e-17
322	1.9058925654656928e-17
323	1.8752450512685145e-17
324	1.845175723674746e-17
325	1.8156669321472026e-17
326	1.786709460829311e-17
327	1.7582935769904814e-17
328	1.7304082647982313e-17
329	1.703040284368444e-17
330	1.676181576827743e-17
331	1.6498139673765247e-17
332	1.623929614257939e-17
333	1.598508204921473e-17
334	1.5735525184488268e-17
335	1.5490537777549963e-17
336	1.5250014518551766e-17
337	1.5013866509174956e-17
338	1.478201213448088e-17
339	1.4554333847859754e-17
340	1.433073839672964e-17
341	1.4111103757594895e-17
342	1.3895362855300808e-17
343	1.368350497766081e-17
344	1.3475415512925624e-17
345	1.3271018072716947e-17
346	1.3070215863399277e-17
347	1.2872972834990498e-17
348	1.2679247242809317e-17
349	1.2488889917932816e-17
350	1.2301814557860438e-17
351	1.2117992831413913e-17
352	1.1937368110331137e-17
353	1.17599074467233e-17
354	1.1585518732316743e-17
355	1.141415862149503e-17
356	1.1245725562818237e-17
357	1.1080179419535082e-17
358	1.0917446789970006e-17
359	1.0757499537693807e-17
360	1.0600293147969918e-17
361	1.0445770398054168e-17
362	1.0293878376262763e-17
363	1.0144581633424365e-17
364	9.997789584546435e-18
365	9.853465300193968e-18
366	9.711552118194837e-18
367	9.571959109320048e-18
368	9.434688990419245e-18
369	9.299721035917743e-18
370	9.167007236939145e-18
371	9.036505087179147e-18
372	8.908178894116069e-18
373	8.782019726998801e-18
374	8.657908466438003e-18
375	8.535830568790229e-18
376	8.415725672522057e-18
377	8.297581703551359e-18
378	8.181367381498178e-18
379	8.067021224910724e-18
380	7.954535045496063e-18
381	7.843878197051086e-18
382	7.735003786552533e-18
383	7.627910217894488e-18
384	7.52253615040423e-18
385	7.418843882995193e-18
386	7.316803872743397e-18
387	7.216396878929398e-18
388	7.117580436411834e-18
389	7.020348580467724e-18
390	6.9246548448382385e-18
391	6.830453708204037e-18
392	6.737737009738926e-18
393	6.646481432361138e-18
394	6.556674363352143e-18
395	6.468270980526727e-18
396	6.381261532398021e-18
397	6.2955983895038376e-18
398	6.211269100543792e-18
399	6.128252223763364e-18
400	6.0465200957783015e-18
401	5.966060361288966e-18
402	5.886822545383082e-18
403	5.808796307622912e-18
404	5.731983653761197e-18
405	5.656345039028084e-18
406	5.581860606945739e-18
407	5.508511915806885e-18
408	5.4362745827943534e-18
409	5.365131031254778e-18
410	5.29507379067212e-18
411	5.226079765770146e-18
412	5.158147340254346e-18
413	5.091236907516263e-18
414	5.025328650437296e-18
415	4.9603920722583565e-18
416	4.896416443653096e-18
417	4.833402318996871e-18
418	4.771334743779974e-18
419	4.710192388015845e-18
420	4.649938037325029e-18
421	4.590577072171335e-18
422	4.53209371519567e-18
423	4.474470514596564e-18
424	4.4176998073309544e-18
425	4.361790338545186e-18
426	4.30670676667319e-18
427	4.252415783655996e-18
428	4.1989188845166645e-18
429	4.14618849776107e-18
430	4.0942240755118874e-18
431	4.042994500889347e-18
432	3.992500400668191e-18
433	3.942738675123198e-18
434	3.893707665995345e-18
435	3.845395964946585e-18
436	3.797780827912614e-18
437	3.750847548224416e-18
438	3.704585812266751e-18
439	3.658980060247411e-18
440	3.614021676914449e-18
441	3.569701521638064e-18
442	3.526002951531646e-18
443	3.482915480136386e-18
444	3.4404346267475554e-18
445	3.398560710403925e-18
446	3.3572883902211505e-18
447	3.316588999851331e-18
448	3.276462636437995e-18
449	3.2369017942758294e-18
450	3.1978924930170868e-18
451	3.1594212268516937e-18
452	3.121483398798192e-18
453	3.084075294188819e-18
454	3.0471858610425773e-18
455	3.01080250531857e-18
456	2.9749192172757513e-18
457	2.939542062194759e-18
458	2.904649961031014e-18
459	2.870240997976227e-18
460	2.836304762426397e-18
461	2.8028203870458557e-18
462	2.769790377283916e-18
463	2.7372136546113162e-18
464	2.705078764049085e-18
465	2.6733720769566305e-18
466	2.6421051724031317e-18
467	2.6112590475039516e-18
468	2.580838063074973e-18
469	2.5508287822213327e-18
470	2.5212230476720625e-18
471	2.492011872470058e-18
472	2.463192556211605e-18
473	2.4347620909356084e-18
474	2.4067093727693166e-18
475	2.37902642851939e-18
476	2.351704420083719e-18
477	2.3247349348543333e-18
478	2.298128325835867e-18
479	2.271880580741708e-18
480	2.2459919172457966e-18
481	2.220441839366127e-18
482	2.1952307235697043e-18
483	2.170347677468305e-18
484	2.145784769581775e-18
485	2.1215432357221707e-18
486	2.0976217868698766e-18
487	2.0740141956606596e-18
488	2.0507144244216695e-18
489	2.027718641098047e-18
490	2.005018072344963e-18
491	1.9826084141954285e-18
492	1.9604842122155264e-18
493	1.93863964458987e-18
494	1.9170864978124652e-18
495	1.8958110344290993e-18
496	1.874812280121787e-18
497	1.8540831627529508e-18
498	1.8336203669983738e-18
499	1.8134220275025323e-18
500	1.7934828755338256e-18
