2, -4.372402148083361e-7
3, -4.055327745587436e-7
4, -3.7318362333268217e-7
5, -3.4151666506022804e-7
6, -3.1123824861370303e-7
7, -2.8271615667811765e-7
8, -2.5619736939715704e-7
9, -2.3169907259020185e-7
10, -2.0916556184086128e-7
11, -1.8856324241072394e-7
12, -1.697901390986843e-7
13, -1.5269701911444916e-7
14, -1.3716232233073216e-7
15, -1.2307800294380582e-7
16, -1.103152358596447e-7
17, -9.873941156313294e-8
18, -8.823545316979669e-8
19, -7.87061208921869e-8
20, -7.006018294858745e-8
21, -6.22121379224368e-8
22, -5.5088010091411815e-8
23, -4.862285032308916e-8
24, -4.274989703841574e-8
25, -3.7393358026373864e-8
26, -3.247317626919542e-8
27, -2.791919516378611e-8
28, -2.3685079118532502e-8
29, -1.9754202241611547e-8
30, -1.6135654465008652e-8
31, -1.2853842931959025e-8
32, -9.936541281249024e-9
33, -7.404947902317586e-9
34, -5.267062246582531e-9
35, -3.514009997115508e-9
36, -2.1189412442500783e-9
37, -1.0378868048884265e-9
38, -2.1258777940178169e-10
39, 4.246586965440008e-10
40, 9.447832850197998e-10
41, 1.414838566982917e-9
42, 1.8917823883216646e-9
43, 2.4174266171149978e-9
44, 3.015597469538352e-9
45, 3.693009161569301e-9
46, 4.440271117228304e-9
47, 5.237078081011412e-9
48, 6.056125997071028e-9
49, 6.868497710186209e-9
50, 7.647266682019644e-9
51, 8.369629459863975e-9
52, 9.020929592060925e-9
53, 9.59245187315762e-9
54, 1.0081616695782433e-8
55, 1.0490511676167498e-8
56, 1.0826484848183316e-8
57, 1.109738990546197e-8
58, 1.1312293541330417e-8
59, 1.1481780572388936e-8
60, 1.161050214420601e-8
61, 1.1708629582416533e-8
62, 1.1773768820935285e-8
63, 1.181462535635449e-8
64, 1.1833465935996676e-8
65, 1.1828137777261784e-8
66, 1.1805946482872557e-8
67, 1.1761562657000703e-8
68, 1.169656354929201e-8
69, 1.1615833022558742e-8
70, 1.1519811015890187e-8
71, 1.1408337493280285e-8
72, 1.1281036240037681e-8
73, 1.11388265047147e-8
74, 1.0988213766396472e-8
75, 1.083070307309283e-8
76, 1.0670743814357387e-8
77, 1.0503477049352996e-8
78, 1.0333793081203457e-8
79, 1.0160974994921979e-8
80, 9.991977309751658e-9
81, 9.825596886723153e-9
82, 9.663460374905813e-9
83, 9.505768258036838e-9
84, 9.353686202641282e-9
85, 9.20864204131723e-9
86, 9.072858009794332e-9
87, 8.940884149008916e-9
88, 8.816413153922755e-9
89, 8.699134928266693e-9
90, 8.586004246712495e-9
91, 8.480902789250201e-9
92, 8.380796495568536e-9
93, 8.284817990442965e-9
94, 8.193201659183075e-9
95, 8.10505530104258e-9
96, 8.018789033324878e-9
97, 7.933916030264621e-9
98, 7.849390775719303e-9
99, 7.765165172676835e-9
100, 7.680238595397567e-9
110, 6.747946663233646e-9
120, 5.8160716191685e-9
130, 5.154137905285365e-9
140, 4.730942282727405e-9
150, 4.432405403042789e-9
160, 4.205733525555289e-9
170, 4.014306945369015e-9
180, 3.823760180441757e-9
190, 3.619064658114549e-9
200, 3.4003057735466963e-9
210, 3.170042593998221e-9
220, 2.9305244312900275e-9
230, 2.688574812316769e-9
240, 2.457485996746148e-9
250, 2.25258437646344e-9
260, 2.0848779141824617e-9
270, 1.9568316075154535e-9
280, 1.8628366493653373e-9
290, 1.792225677680476e-9
300, 1.7332773259095415e-9
310, 1.6763420389706966e-9
320, 1.6155131320787973e-9
330, 1.5486541045908862e-9
340, 1.4766662313640307e-9
350, 1.4022055180386772e-9
360, 1.3285039277307959e-9
370, 1.2584352998820887e-9
380, 1.1940549622882475e-9
390, 1.1363664756484467e-9
400, 1.0854445288251885e-9
410, 1.0406267916622158e-9
420, 1.0008448446780472e-9
430, 9.648746009367692e-10
440, 9.315217859065613e-10
450, 8.998151290667071e-10
460, 8.69039477986907e-10
470, 8.387444880455433e-10
480, 8.087422353413355e-10
490, 7.790274708747997e-10
500, 7.497242400140584e-10
